City|State|Zipcode|Latitude|Longitude
Coachella Vly|CA|92240|33.9627|-116.5299
Coachella Vly|CA|92241|33.8658|-116.3333
Coachella Vly|CA|92247|33.6781|-116.2972
Coachella Vly|CA|92248|33.6781|-116.2972
Coachella Vly|CA|92253|33.6561|-116.2818
Coachella Vly|CA|92254|33.5032|-115.8857
Coachella Vly|CA|92255|33.7290|-116.3803
Coachella Vly|CA|92258|33.9183|-116.5489
Coachella Vly|CA|92260|33.6890|-116.3970
Coachella Vly|CA|92261|33.7290|-116.3803
Coachella Vly|CA|92262|33.8625|-116.5683
Coachella Vly|CA|92263|33.8232|-116.5121
Coachella Vly|CA|92264|33.7409|-116.5358
Coachella Vly|CA|92270|33.7671|-116.4227
Coachella Vly|CA|92274|33.0883|-115.9551
Coachella Vly|CA|92275|33.2546|-115.9487
Coachella Vly|CA|92276|33.8243|-116.3798
Coachella Vly|CA|92292|33.8232|-116.5121
Coeur d'Alene|ID|83814|47.6352|-116.7029
Coeur d'Alene|ID|83815|47.7249|-116.7879
Coeur d'Alene|ID|83835|47.7980|-116.5438
Coeur d'Alene|ID|83854|47.7253|-116.9717
Coeur d'Alene|ID|83858|47.8539|-116.9079
Coeur d'Alene Reservation|ID|83851|47.3019|-116.9112
Coeur d'Alene Reservation|ID|83861|47.2262|-116.5565
Coeur d'Alene Reservation|ID|83870|47.1733|-116.8637
Coeur d'Alene Reservation|ID|83876|47.4343|-116.9256
Colfax|CA|95713|39.0873|-120.9274
Colorado River Valley|CO|81601|39.6098|-107.2882
Colorado River Valley|CO|81624|39.2444|-107.7834
Colorado River Valley|CO|81630|39.4530|-108.5510
Colorado River Valley|CO|81635|39.5458|-108.0751
Colorado River Valley|CO|81643|39.0740|-108.1229
Colorado River Valley|CO|81647|39.6072|-107.5246
Colorado River Valley|CO|81650|39.7660|-108.1160
Colorado River Valley|CO|81652|39.4654|-107.6751
Colorado Springs|CO|00027|38.8716|-104.9855
Colorado Springs|CO|80106|39.1800|-104.5000
Colorado Springs|CO|80132|39.0900|-104.8400
Colorado Springs|CO|80133|39.1100|-104.9000
Colorado Springs|CO|80809|38.9154|-104.9792
Colorado Springs|CO|80817|38.6400|-104.6400
Colorado Springs|CO|80829|38.8200|-104.9300
Colorado Springs|CO|80831|38.9800|-104.5100
Colorado Springs|CO|80840|38.9900|-104.8500
Colorado Springs|CO|80863|39.0140|-105.0761
Colorado Springs|CO|80903|38.8300|-104.8100
Colorado Springs|CO|80904|38.8600|-104.8700
Colorado Springs|CO|80905|38.8300|-104.8300
Colorado Springs|CO|80906|38.7600|-104.8700
Colorado Springs|CO|80907|38.8700|-104.8200
Colorado Springs|CO|80908|39.0400|-104.6900
Colorado Springs|CO|80909|38.8500|-104.7700
Colorado Springs|CO|80910|38.8100|-104.7700
Colorado Springs|CO|80911|38.7500|-104.7100
Colorado Springs|CO|80913|38.6100|-104.8000
Colorado Springs|CO|80914|38.8200|-104.7000
Colorado Springs|CO|80915|38.8800|-104.6700
Colorado Springs|CO|80916|38.8000|-104.7100
Colorado Springs|CO|80917|38.8800|-104.7400
Colorado Springs|CO|80918|38.9100|-104.7700
Colorado Springs|CO|80919|38.9200|-104.8500
Colorado Springs|CO|80920|38.9500|-104.7500
Colorado Springs|CO|80921|39.0400|-104.9300
Colorado Springs|CO|80922|38.9000|-104.7000
Colorado Springs|CO|80923|38.9269|-104.7142
Colorado Springs|CO|80924|38.9669|-104.7214
Colorado Springs|CO|80925|38.7300|-104.6400
Colorado Springs|CO|80926|38.6600|-104.8800
Colorado Springs|CO|80927|38.9197|-104.6738
Colorado Springs|CO|80928|38.6200|-104.4100
Colorado Springs|CO|80929|38.8100|-104.6000
Colorado Springs|CO|80930|38.8000|-104.4900
Colorado Springs|CO|80951|38.8889|-104.6559
Columbia|SC|29006|33.9108|-81.5518
Columbia|SC|29009|34.4387|-80.3779
Columbia|SC|29015|34.4405|-81.3385
Columbia|SC|29016|34.1997|-80.9942
Columbia|SC|29020|34.3126|-80.5976
Columbia|SC|29030|33.6145|-80.6607
Columbia|SC|29032|34.3536|-80.4733
Columbia|SC|29033|33.9570|-81.0590
Columbia|SC|29036|34.1471|-81.3326
Columbia|SC|29037|34.2237|-81.8707
Columbia|SC|29040|34.0257|-80.4549
Columbia|SC|29044|33.9213|-80.6862
Columbia|SC|29045|34.1871|-80.8165
Columbia|SC|29052|33.8422|-80.7413
Columbia|SC|29053|33.8246|-81.1184
Columbia|SC|29054|33.9292|-81.3780
Columbia|SC|29061|33.8780|-80.8502
Columbia|SC|29063|34.1405|-81.2026
Columbia|SC|29065|34.2760|-81.2870
Columbia|SC|29067|34.5492|-80.5319
Columbia|SC|29070|33.8810|-81.4330
Columbia|SC|29072|33.9883|-81.2677
Columbia|SC|29073|33.8926|-81.2379
Columbia|SC|29075|34.2008|-81.3775
Columbia|SC|29078|34.1920|-80.7041
Columbia|SC|29104|34.0000|-80.2122
Columbia|SC|29108|34.2975|-81.6244
Columbia|SC|29123|33.7649|-81.2574
Columbia|SC|29125|33.7177|-80.4584
Columbia|SC|29126|34.3198|-81.4223
Columbia|SC|29127|34.1764|-81.5151
Columbia|SC|29128|34.0887|-80.5204
Columbia|SC|29129|33.8252|-81.6613
Columbia|SC|29130|34.3266|-80.8922
Columbia|SC|29135|33.7119|-80.8745
Columbia|SC|29138|34.0426|-81.7943
Columbia|SC|29145|34.2232|-81.7671
Columbia|SC|29150|33.8718|-80.3513
Columbia|SC|29152|33.9754|-80.4673
Columbia|SC|29153|33.9518|-80.3043
Columbia|SC|29154|33.8760|-80.4322
Columbia|SC|29160|33.7335|-81.0885
Columbia|SC|29166|33.8867|-81.7395
Columbia|SC|29168|33.8611|-80.5524
Columbia|SC|29169|33.9971|-81.0978
Columbia|SC|29170|33.9387|-81.1455
Columbia|SC|29172|33.9062|-81.0725
Columbia|SC|29175|34.4334|-80.6014
Columbia|SC|29178|34.4679|-81.5660
Columbia|SC|29180|34.3765|-81.1022
Columbia|SC|29201|33.9855|-81.0288
Columbia|SC|29203|34.1043|-81.0461
Columbia|SC|29204|34.0291|-80.9996
Columbia|SC|29205|33.9898|-80.9968
Columbia|SC|29206|34.0238|-80.9541
Columbia|SC|29207|34.0107|-80.9394
Columbia|SC|29209|33.9460|-80.9445
Columbia|SC|29210|34.0429|-81.1097
Columbia|SC|29212|34.0799|-81.1689
Columbia|SC|29223|34.0564|-80.8441
Columbia|SC|29229|34.1408|-80.8890
Columbia|SC|29355|34.3586|-81.7593
Columbus|OH|43001|40.0913|-82.6111
Columbus|OH|43003|40.4146|-82.9674
Columbus|OH|43004|40.0166|-82.7997
Columbus|OH|43006|40.4635|-82.1356
Columbus|OH|43008|39.9325|-82.4740
Columbus|OH|43011|40.3104|-82.6841
Columbus|OH|43013|40.2290|-82.6952
Columbus|OH|43014|40.4708|-82.2529
Columbus|OH|43015|40.2991|-83.0603
Columbus|OH|43016|40.0940|-83.1540
Columbus|OH|43017|40.1178|-83.1327
Columbus|OH|43019|40.4948|-82.5797
Columbus|OH|43021|40.2014|-82.8887
Columbus|OH|43022|40.3390|-82.3439
Columbus|OH|43023|40.0782|-82.5301
Columbus|OH|43025|39.9670|-82.5151
Columbus|OH|43026|40.0217|-83.1850
Columbus|OH|43028|40.3982|-82.2959
Columbus|OH|43029|40.1002|-83.4675
Columbus|OH|43031|40.1595|-82.6658
Columbus|OH|43035|40.1855|-82.9962
Columbus|OH|43037|40.2815|-82.3210
Columbus|OH|43040|40.2652|-83.3612
Columbus|OH|43046|39.8975|-82.5413
Columbus|OH|43050|40.3682|-82.4972
Columbus|OH|43054|40.0841|-82.8021
Columbus|OH|43055|40.1183|-82.3777
Columbus|OH|43056|40.0082|-82.3257
Columbus|OH|43061|40.2862|-83.2015
Columbus|OH|43062|40.0095|-82.6763
Columbus|OH|43064|40.1002|-83.2913
Columbus|OH|43065|40.1762|-83.0919
Columbus|OH|43066|40.3977|-83.1722
Columbus|OH|43068|39.9562|-82.7811
Columbus|OH|43071|40.1864|-82.3471
Columbus|OH|43074|40.2784|-82.8496
Columbus|OH|43076|39.8963|-82.3946
Columbus|OH|43080|40.2398|-82.4303
Columbus|OH|43081|40.1103|-82.8930
Columbus|OH|43082|40.1538|-82.8817
Columbus|OH|43085|40.0995|-83.0167
Columbus|OH|43102|39.6506|-82.7626
Columbus|OH|43105|39.8666|-82.6223
Columbus|OH|43107|39.6929|-82.4109
Columbus|OH|43110|39.8300|-82.8014
Columbus|OH|43112|39.8006|-82.7012
Columbus|OH|43119|39.9334|-83.1987
Columbus|OH|43123|39.8658|-83.1173
Columbus|OH|43125|39.8349|-82.8860
Columbus|OH|43130|39.6967|-82.6087
Columbus|OH|43137|39.8124|-82.9865
Columbus|OH|43143|39.7179|-83.2947
Columbus|OH|43146|39.7727|-83.1469
Columbus|OH|43147|39.8995|-82.7433
Columbus|OH|43148|39.8186|-82.5038
Columbus|OH|43150|39.7762|-82.4120
Columbus|OH|43154|39.6022|-82.8210
Columbus|OH|43155|39.6253|-82.5336
Columbus|OH|43162|39.9468|-83.3066
Columbus|OH|43201|39.9914|-83.0007
Columbus|OH|43202|40.0213|-83.0143
Columbus|OH|43203|39.9723|-82.9674
Columbus|OH|43204|39.9611|-83.0810
Columbus|OH|43205|39.9570|-82.9627
Columbus|OH|43206|39.9425|-82.9746
Columbus|OH|43207|39.8955|-82.9624
Columbus|OH|43209|39.9552|-82.9301
Columbus|OH|43210|40.0036|-83.0252
Columbus|OH|43211|40.0116|-82.9724
Columbus|OH|43212|39.9866|-83.0423
Columbus|OH|43213|39.9714|-82.8680
Columbus|OH|43214|40.0526|-83.0199
Columbus|OH|43215|39.9657|-83.0125
Columbus|OH|43217|39.8172|-82.9348
Columbus|OH|43219|40.0085|-82.9232
Columbus|OH|43220|40.0480|-83.0707
Columbus|OH|43221|40.0236|-83.0773
Columbus|OH|43222|39.9606|-83.0346
Columbus|OH|43223|39.9275|-83.0351
Columbus|OH|43224|40.0429|-82.9666
Columbus|OH|43227|39.9450|-82.8889
Columbus|OH|43228|39.9646|-83.1234
Columbus|OH|43229|40.0858|-82.9762
Columbus|OH|43230|40.0373|-82.8704
Columbus|OH|43231|40.0788|-82.9392
Columbus|OH|43232|39.9223|-82.8700
Columbus|OH|43235|40.1020|-83.0542
Columbus|OH|43240|40.1445|-82.9818
Columbus|OH|43334|40.3977|-82.7934
Columbus|OH|43344|40.4354|-83.3366
Columbus|OH|43356|40.4554|-83.0524
Columbus|OH|43739|39.8985|-82.2943
Columbus|OH|43746|39.9758|-82.1685
Columbus|OH|43760|39.8866|-82.1894
Columbus|OH|43822|40.1741|-82.1700
Columbus|OH|43830|40.0610|-82.1472
Columbus|OH|43843|40.3340|-82.1844
Columbus|OH|44628|40.5348|-82.1452
Columbus|OH|44813|40.6021|-82.5379
Columbus|OH|44822|40.5543|-82.3956
Columbus|OH|44842|40.6457|-82.2279
Columbus-Phenix City - GA/AL|AL|31829|32.5625|-84.7286
Columbus-Phenix City - GA/AL|AL|31901|32.4648|-84.9801
Columbus-Phenix City - GA/AL|AL|31903|32.4145|-84.9548
Columbus-Phenix City - GA/AL|AL|31904|32.5537|-85.0034
Columbus-Phenix City - GA/AL|AL|31905|32.3769|-84.8135
Columbus-Phenix City - GA/AL|AL|31906|32.4677|-84.9493
Columbus-Phenix City - GA/AL|AL|31907|32.4819|-84.8271
Columbus-Phenix City - GA/AL|AL|31909|32.5453|-84.9214
Columbus-Phenix City - GA/AL|AL|36867|32.4964|-85.0214
Columbus-Phenix City - GA/AL|AL|36869|32.4188|-85.0859
Columbus-Phenix City - GA/AL|AL|36870|32.4850|-85.1160
Colville|WA|99114|48.6543|-117.7308
Concord|NH|03046|43.1009|-71.6045
Concord|NH|03106|43.0706|-71.4372
Concord|NH|03216|43.4464|-71.7939
Concord|NH|03221|43.2361|-71.9642
Concord|NH|03224|43.3520|-71.5491
Concord|NH|03229|43.1979|-71.6952
Concord|NH|03230|43.5222|-71.8612
Concord|NH|03234|43.2144|-71.3396
Concord|NH|03235|43.4484|-71.6713
Concord|NH|03242|43.1728|-71.8222
Concord|NH|03243|43.5306|-71.7599
Concord|NH|03255|43.3204|-72.0084
Concord|NH|03258|43.2554|-71.3983
Concord|NH|03263|43.2975|-71.3117
Concord|NH|03268|43.3878|-71.7338
Concord|NH|03275|43.1593|-71.4182
Concord|NH|03276|43.4273|-71.5747
Concord|NH|03278|43.3133|-71.8511
Concord|NH|03287|43.4478|-71.9195
Concord|NH|03301|43.2246|-71.5438
Concord|NH|03303|43.2989|-71.6745
Concord|NH|03304|43.1310|-71.5304
Concord|NH|03307|43.3221|-71.4425
Concord|CA|94506|37.8159|-121.9104
Concord|CA|94507|37.8530|-122.0060
Concord|CA|94517|37.8872|-121.8912
Concord|CA|94518|37.9500|-122.0200
Concord|CA|94519|37.9800|-122.0000
Concord|CA|94520|38.0200|-122.0400
Concord|CA|94521|37.9700|-121.9500
Concord|CA|94523|37.9543|-122.0763
Concord|CA|94526|37.8139|-121.9899
Concord|CA|94528|37.8407|-121.9599
Concord|CA|94549|37.9011|-122.1172
Concord|CA|94553|37.9820|-122.1658
Concord|CA|94565|38.0179|-121.9137
Concord|CA|94595|37.8715|-122.0690
Concord|CA|94596|37.8884|-122.0365
Concord|CA|94597|37.9182|-122.0713
Concord|CA|94598|37.9058|-122.0036
Confederated Tribe of Chehalis Reservation|WA|98568|46.8602|-123.2965
Confederated Tribe of Chehalis Reservation|WA|98579|46.7933|-123.1556
Confederated Tribes & Bands of Yakama Nations|WA|98933|46.4030|-120.6214
Confederated Tribes & Bands of Yakama Nations|WA|98948|46.3104|-120.3340
Confederated Tribes & Bands of Yakama Nations|WA|98951|46.4583|-120.4922
Confederated Tribes & Bands of Yakama Nations|WA|98952|46.3706|-120.7626
Confederated Tribes of Warm Springs Reservation|OR|97037|45.0115|-121.3907
Confederated Tribes of Warm Springs Reservation|OR|97741|44.6476|-121.0527
Confederated Tribes of Warm Springs Reservation|OR|97761|44.7229|-121.4964
Conway|NH|03227|43.8290|-71.4650
Conway|NH|03254|43.7454|-71.3620
Conway|NH|03259|43.8732|-71.3912
Conway|NH|03812|44.0876|-71.2794
Conway|NH|03813|44.0038|-71.0412
Conway|NH|03814|43.7645|-71.1280
Conway|NH|03816|43.7017|-71.2483
Conway|NH|03817|43.8977|-71.2285
Conway|NH|03818|43.9736|-71.2600
Conway|NH|03830|43.6404|-70.9951
Conway|NH|03836|43.8276|-71.0699
Conway|NH|03838|44.1039|-71.1777
Conway|NH|03845|44.1598|-71.0705
Conway|NH|03846|44.1835|-71.1889
Conway|NH|03849|43.9026|-71.1061
Conway|NH|03853|43.6386|-71.2770
Conway|NH|03860|44.0414|-71.0990
Conway|NH|03864|43.6926|-71.1104
Conway|NH|03872|43.5782|-71.0311
Conway|NH|03875|43.8728|-71.1824
Conway|NH|03882|43.7173|-71.0028
Conway|NH|03883|43.8358|-71.3258
Conway|NH|03886|43.8713|-71.2838
Conway|NH|03890|43.8360|-71.1943
Conway|NH|03894|43.6057|-71.1566
Cool|CA|95614|38.8868|-120.9816
Coos, Lower Umpqua & Siuslaw Indians of Oregon|OR|97420|43.3350|-124.1155
Coos, Lower Umpqua & Siuslaw Indians of Oregon|OR|97459|43.4536|-123.9886
Corpus Christi|TX|78336|27.9364|-97.1769
Corpus Christi|TX|78343|27.6166|-97.7211
Corpus Christi|TX|78362|27.8589|-97.2064
Corpus Christi|TX|78368|28.0664|-97.7529
Corpus Christi|TX|78370|27.9053|-97.5658
Corpus Christi|TX|78373|27.7791|-97.1080
Corpus Christi|TX|78374|27.9361|-97.2963
Corpus Christi|TX|78380|27.7870|-97.7547
Corpus Christi|TX|78382|28.1562|-96.9909
Corpus Christi|TX|78383|28.0979|-97.9604
Corpus Christi|TX|78387|28.0570|-97.5370
Corpus Christi|TX|78390|28.0114|-97.3896
Corpus Christi|TX|78401|27.7969|-97.3992
Corpus Christi|TX|78402|27.8242|-97.4093
Corpus Christi|TX|78404|27.7678|-97.3994
Corpus Christi|TX|78405|27.7727|-97.4440
Corpus Christi|TX|78406|27.7652|-97.5081
Corpus Christi|TX|78407|27.8110|-97.4412
Corpus Christi|TX|78408|27.7950|-97.4466
Corpus Christi|TX|78409|27.8175|-97.5147
Corpus Christi|TX|78410|27.8405|-97.5930
Corpus Christi|TX|78411|27.7296|-97.3855
Corpus Christi|TX|78412|27.7010|-97.3375
Corpus Christi|TX|78413|27.6824|-97.4067
Corpus Christi|TX|78414|27.6603|-97.3678
Corpus Christi|TX|78415|27.6469|-97.4459
Corpus Christi|TX|78416|27.7517|-97.4367
Corpus Christi|TX|78417|27.7345|-97.4555
Corpus Christi|TX|78418|27.6459|-97.2539
Corpus Christi|TX|78419|27.6928|-97.2849
Cottage Grove|OR|97424|43.6937|-122.9968
Cottage Grove|OR|97426|43.8947|-123.0380
Cowtown|AZ|85138|33.0203|-111.9496
Dallas-Fort Worth|TX|75001|32.9601|-96.8382
Dallas-Fort Worth|TX|75002|33.0890|-96.6067
Dallas-Fort Worth|TX|75006|32.9624|-96.8973
Dallas-Fort Worth|TX|75007|33.0053|-96.8960
Dallas-Fort Worth|TX|75009|33.3378|-96.7518
Dallas-Fort Worth|TX|75010|33.0307|-96.8996
Dallas-Fort Worth|TX|75013|33.1143|-96.6949
Dallas-Fort Worth|TX|75019|32.9620|-96.9843
Dallas-Fort Worth|TX|75022|33.0250|-97.1189
Dallas-Fort Worth|TX|75023|33.0563|-96.7335
Dallas-Fort Worth|TX|75024|33.0780|-96.8043
Dallas-Fort Worth|TX|75025|33.0902|-96.7399
Dallas-Fort Worth|TX|75028|33.0354|-97.0612
Dallas-Fort Worth|TX|75032|32.8574|-96.4204
Dallas-Fort Worth|TX|75034|33.1503|-96.8644
Dallas-Fort Worth|TX|75035|33.1594|-96.7742
Dallas-Fort Worth|TX|75038|32.8722|-96.9806
Dallas-Fort Worth|TX|75039|32.8874|-96.9420
Dallas-Fort Worth|TX|75040|32.9282|-96.6200
Dallas-Fort Worth|TX|75041|32.8810|-96.6510
Dallas-Fort Worth|TX|75042|32.9139|-96.6747
Dallas-Fort Worth|TX|75043|32.8569|-96.5808
Dallas-Fort Worth|TX|75044|32.9625|-96.6532
Dallas-Fort Worth|TX|75048|32.9695|-96.5793
Dallas-Fort Worth|TX|75050|32.7751|-97.0022
Dallas-Fort Worth|TX|75051|32.7273|-96.9917
Dallas-Fort Worth|TX|75052|32.6692|-97.0226
Dallas-Fort Worth|TX|75056|33.0736|-96.9087
Dallas-Fort Worth|TX|75057|33.0504|-96.9820
Dallas-Fort Worth|TX|75060|32.7996|-96.9507
Dallas-Fort Worth|TX|75061|32.8260|-96.9648
Dallas-Fort Worth|TX|75062|32.8466|-96.9593
Dallas-Fort Worth|TX|75063|32.9207|-96.9754
Dallas-Fort Worth|TX|75065|33.1146|-97.0081
Dallas-Fort Worth|TX|75067|33.0148|-97.0040
Dallas-Fort Worth|TX|75068|33.1799|-96.9511
Dallas-Fort Worth|TX|75069|33.1677|-96.5969
Dallas-Fort Worth|TX|75070|33.1717|-96.6968
Dallas-Fort Worth|TX|75071|33.2442|-96.6260
Dallas-Fort Worth|TX|75074|33.0335|-96.6739
Dallas-Fort Worth|TX|75075|33.0195|-96.7388
Dallas-Fort Worth|TX|75077|33.0790|-97.0689
Dallas-Fort Worth|TX|75078|33.2490|-96.8061
Dallas-Fort Worth|TX|75080|32.9714|-96.7430
Dallas-Fort Worth|TX|75081|32.9488|-96.7107
Dallas-Fort Worth|TX|75082|32.9921|-96.6647
Dallas-Fort Worth|TX|75087|32.9461|-96.4538
Dallas-Fort Worth|TX|75088|32.8902|-96.5491
Dallas-Fort Worth|TX|75089|32.9301|-96.5509
Dallas-Fort Worth|TX|75093|33.0359|-96.8085
Dallas-Fort Worth|TX|75094|33.0168|-96.6163
Dallas-Fort Worth|TX|75098|33.0179|-96.5379
Dallas-Fort Worth|TX|75104|32.5911|-96.9758
Dallas-Fort Worth|TX|75114|32.6207|-96.4380
Dallas-Fort Worth|TX|75115|32.5974|-96.8653
Dallas-Fort Worth|TX|75116|32.6602|-96.9139
Dallas-Fort Worth|TX|75119|32.3328|-96.5880
Dallas-Fort Worth|TX|75125|32.5284|-96.6177
Dallas-Fort Worth|TX|75126|32.7405|-96.4535
Dallas-Fort Worth|TX|75134|32.6201|-96.7779
Dallas-Fort Worth|TX|75135|33.0680|-96.2255
Dallas-Fort Worth|TX|75137|32.6341|-96.9117
Dallas-Fort Worth|TX|75141|32.6361|-96.6899
Dallas-Fort Worth|TX|75142|32.5668|-96.2487
Dallas-Fort Worth|TX|75143|32.3667|-96.2504
Dallas-Fort Worth|TX|75146|32.5741|-96.7493
Dallas-Fort Worth|TX|75147|32.4114|-96.1112
Dallas-Fort Worth|TX|75149|32.7698|-96.6137
Dallas-Fort Worth|TX|75150|32.8159|-96.6295
Dallas-Fort Worth|TX|75152|32.4357|-96.6767
Dallas-Fort Worth|TX|75154|32.5209|-96.8081
Dallas-Fort Worth|TX|75158|32.4673|-96.4001
Dallas-Fort Worth|TX|75159|32.6069|-96.5403
Dallas-Fort Worth|TX|75160|32.7659|-96.2950
Dallas-Fort Worth|TX|75161|32.7318|-96.1632
Dallas-Fort Worth|TX|75165|32.3335|-96.7875
Dallas-Fort Worth|TX|75166|33.0199|-96.4316
Dallas-Fort Worth|TX|75167|32.3548|-96.9153
Dallas-Fort Worth|TX|75172|32.6068|-96.6724
Dallas-Fort Worth|TX|75173|33.0489|-96.3967
Dallas-Fort Worth|TX|75180|32.7188|-96.6185
Dallas-Fort Worth|TX|75181|32.7268|-96.5551
Dallas-Fort Worth|TX|75182|32.8006|-96.5541
Dallas-Fort Worth|TX|75189|32.9538|-96.3082
Dallas-Fort Worth|TX|75201|32.7875|-96.7994
Dallas-Fort Worth|TX|75202|32.7809|-96.8045
Dallas-Fort Worth|TX|75203|32.7430|-96.8013
Dallas-Fort Worth|TX|75204|32.8020|-96.7891
Dallas-Fort Worth|TX|75205|32.8367|-96.7961
Dallas-Fort Worth|TX|75206|32.8314|-96.7703
Dallas-Fort Worth|TX|75207|32.7840|-96.8210
Dallas-Fort Worth|TX|75208|32.7532|-96.8400
Dallas-Fort Worth|TX|75209|32.8488|-96.8263
Dallas-Fort Worth|TX|75210|32.7713|-96.7459
Dallas-Fort Worth|TX|75211|32.7353|-96.9003
Dallas-Fort Worth|TX|75212|32.7808|-96.8794
Dallas-Fort Worth|TX|75214|32.8290|-96.7435
Dallas-Fort Worth|TX|75215|32.7499|-96.7632
Dallas-Fort Worth|TX|75216|32.7101|-96.7873
Dallas-Fort Worth|TX|75217|32.7166|-96.6840
Dallas-Fort Worth|TX|75218|32.8415|-96.7035
Dallas-Fort Worth|TX|75219|32.8121|-96.8136
Dallas-Fort Worth|TX|75220|32.8672|-96.8776
Dallas-Fort Worth|TX|75223|32.7926|-96.7444
Dallas-Fort Worth|TX|75224|32.7112|-96.8393
Dallas-Fort Worth|TX|75225|32.8653|-96.7909
Dallas-Fort Worth|TX|75226|32.7828|-96.7766
Dallas-Fort Worth|TX|75227|32.7701|-96.6875
Dallas-Fort Worth|TX|75228|32.8239|-96.6794
Dallas-Fort Worth|TX|75229|32.8943|-96.8621
Dallas-Fort Worth|TX|75230|32.9024|-96.7927
Dallas-Fort Worth|TX|75231|32.8775|-96.7498
Dallas-Fort Worth|TX|75232|32.6603|-96.8399
Dallas-Fort Worth|TX|75233|32.7052|-96.8728
Dallas-Fort Worth|TX|75234|32.9239|-96.8904
Dallas-Fort Worth|TX|75235|32.8317|-96.8482
Dallas-Fort Worth|TX|75236|32.6851|-96.9352
Dallas-Fort Worth|TX|75237|32.6672|-96.8732
Dallas-Fort Worth|TX|75238|32.8786|-96.7076
Dallas-Fort Worth|TX|75240|32.9327|-96.7884
Dallas-Fort Worth|TX|75241|32.6653|-96.7541
Dallas-Fort Worth|TX|75243|32.9118|-96.7356
Dallas-Fort Worth|TX|75244|32.9253|-96.8365
Dallas-Fort Worth|TX|75246|32.7928|-96.7728
Dallas-Fort Worth|TX|75247|32.8138|-96.8794
Dallas-Fort Worth|TX|75248|32.9695|-96.7955
Dallas-Fort Worth|TX|75249|32.6439|-96.9586
Dallas-Fort Worth|TX|75251|32.9186|-96.7728
Dallas-Fort Worth|TX|75252|32.9980|-96.7893
Dallas-Fort Worth|TX|75253|32.6726|-96.6182
Dallas-Fort Worth|TX|75254|32.9460|-96.8010
Dallas-Fort Worth|TX|75261|32.8916|-97.0397
Dallas-Fort Worth|TX|75287|33.0004|-96.8411
Dallas-Fort Worth|TX|75401|33.1878|-96.1179
Dallas-Fort Worth|TX|75402|33.0698|-96.0862
Dallas-Fort Worth|TX|75407|33.1526|-96.4843
Dallas-Fort Worth|TX|75409|33.3512|-96.5252
Dallas-Fort Worth|TX|75422|33.1450|-95.9295
Dallas-Fort Worth|TX|75423|33.2853|-96.1976
Dallas-Fort Worth|TX|75424|33.2996|-96.3915
Dallas-Fort Worth|TX|75428|33.2674|-95.9293
Dallas-Fort Worth|TX|75442|33.1736|-96.3510
Dallas-Fort Worth|TX|75453|33.0019|-95.9399
Dallas-Fort Worth|TX|75454|33.2862|-96.5556
Dallas-Fort Worth|TX|75474|32.9182|-96.1012
Dallas-Fort Worth|TX|75496|33.3342|-96.0469
Dallas-Fort Worth|TX|76001|32.6302|-97.1520
Dallas-Fort Worth|TX|76002|32.6256|-97.0874
Dallas-Fort Worth|TX|76006|32.7911|-97.0868
Dallas-Fort Worth|TX|76008|32.6938|-97.6224
Dallas-Fort Worth|TX|76009|32.4183|-97.2044
Dallas-Fort Worth|TX|76010|32.7227|-97.0804
Dallas-Fort Worth|TX|76011|32.7544|-97.0822
Dallas-Fort Worth|TX|76012|32.7582|-97.1380
Dallas-Fort Worth|TX|76013|32.7203|-97.1568
Dallas-Fort Worth|TX|76014|32.6925|-97.0891
Dallas-Fort Worth|TX|76015|32.6922|-97.1336
Dallas-Fort Worth|TX|76016|32.6898|-97.1919
Dallas-Fort Worth|TX|76017|32.6623|-97.1628
Dallas-Fort Worth|TX|76018|32.6608|-97.0880
Dallas-Fort Worth|TX|76019|32.7289|-97.1162
Dallas-Fort Worth|TX|76020|32.9043|-97.5597
Dallas-Fort Worth|TX|76021|32.8524|-97.1316
Dallas-Fort Worth|TX|76022|32.8305|-97.1450
Dallas-Fort Worth|TX|76023|33.0508|-97.6074
Dallas-Fort Worth|TX|76028|32.5257|-97.3045
Dallas-Fort Worth|TX|76031|32.3498|-97.3335
Dallas-Fort Worth|TX|76033|32.2909|-97.5255
Dallas-Fort Worth|TX|76034|32.8909|-97.1474
Dallas-Fort Worth|TX|76035|32.5330|-97.6495
Dallas-Fort Worth|TX|76036|32.5745|-97.4153
Dallas-Fort Worth|TX|76039|32.8594|-97.0817
Dallas-Fort Worth|TX|76040|32.8214|-97.1049
Dallas-Fort Worth|TX|76041|32.2418|-96.8563
Dallas-Fort Worth|TX|76044|32.4446|-97.5414
Dallas-Fort Worth|TX|76048|32.4192|-97.8097
Dallas-Fort Worth|TX|76049|32.4632|-97.7060
Dallas-Fort Worth|TX|76050|32.2765|-97.1902
Dallas-Fort Worth|TX|76051|32.9421|-97.0800
Dallas-Fort Worth|TX|76052|32.9777|-97.3833
Dallas-Fort Worth|TX|76053|32.8086|-97.1723
Dallas-Fort Worth|TX|76054|32.8601|-97.1780
Dallas-Fort Worth|TX|76055|32.1731|-97.1283
Dallas-Fort Worth|TX|76058|32.4642|-97.4199
Dallas-Fort Worth|TX|76059|32.3924|-97.3298
Dallas-Fort Worth|TX|76060|32.6406|-97.2113
Dallas-Fort Worth|TX|76063|32.5726|-97.1359
Dallas-Fort Worth|TX|76064|32.3069|-97.0331
